TripType,VisitNumber,Weekday,Upc,ScanCount,DepartmentDescription,FinelineNumber
8,20785,Monday,3400000334,1,IMPULSE MERCHANDISE,100
8,20813,Monday,4460030769,1,HOUSEHOLD CHEMICALS/SUPP,1025
8,20813,Monday,3400000320,2,IMPULSE MERCHANDISE,100
15,20820,Monday,3400040551,1,"CANDY, TOBACCO, COOKIES",79
15,20820,Monday,64541657081,1,CELEBRATION,6
15,20820,Monday,64541698624,1,CELEBRATION,1805
15,20820,Monday,64541699029,1,CELEBRATION,1805
39,20841,Monday,2800054465,1,GROCERY DRY GOODS,2992
39,20841,Monday,7047040853,3,DAIRY,1351
39,20841,Monday,2400055055,1,GROCERY DRY GOODS,2764
39,20841,Monday,9870,1,BAKERY,1026
39,20841,Monday,1284409583,1,AUTOMOTIVE,250
39,20841,Monday,1980003674,1,HOUSEHOLD CHEMICALS/SUPP,1555
39,20841,Monday,7874235201,1,DAIRY,1515
39,20841,Monday,5400075130,1,AUTOMOTIVE,3810
39,20841,Monday,1980003661,1,HOUSEHOLD CHEMICALS/SUPP,1555
39,20841,Monday,7047000312,1,DAIRY,1351
9,20858,Monday,4200087206,1,HOUSEHOLD PAPER GOODS,304
9,20858,Monday,3825775529,1,MENS WEAR,8217
33,20868,Monday,3700090494,2,HOUSEHOLD CHEMICALS/SUPP,8910
33,20868,Monday,4650071813,1,HOUSEHOLD CHEMICALS/SUPP,8599
33,20868,Monday,88309620094,1,MENS WEAR,8248
33,20868,Monday,88309620093,1,MENS WEAR,8249
38,20893,Monday,1600027528,1,GROCERY DRY GOODS,3559
38,20893,Monday,7874235187,1,DAIRY,1508
38,20893,Monday,88491201426,1,GROCERY DRY GOODS,3555
38,20893,Monday,60538871457,1,DAIRY,9100
8,20894,Monday,3600034330,1,PERSONAL CARE,3063
999,20896,Monday,7172572750,1,PRODUCE,220
999,20896,Monday,7172572750,-1,PRODUCE,220
37,20932,Monday,4011,1,PRODUCE,5501
37,20932,Monday,4078,1,PRODUCE,8303
37,20932,Monday,78035378403,1,PRODUCE,3601
37,20932,Monday,4440,1,PRODUCE,2600
37,20932,Monday,78035378403,1,PRODUCE,3601
8,20959,Monday,4000000445,1,IMPULSE MERCHANDISE,110
8,20985,Monday,7366408020,2,BAKERY,4013
999,21027,Monday,,-1,NULL,
40,21030,Monday,7047045228,1,DAIRY,1436
40,21030,Monday,7874209965,3,BAKERY,4013
40,21030,Monday,7047045065,1,DAIRY,1436
40,21030,Monday,7874209963,1,BAKERY,4013
40,21030,Monday,1700003962,2,PERSONAL CARE,3180
40,21030,Monday,3800048584,1,FROZEN FOODS,2112
40,21030,Monday,7047043548,1,DAIRY,1436
40,21030,Monday,7047000661,4,DAIRY,1359
40,21030,Monday,4056,1,PRODUCE,2008
40,21030,Monday,7047000658,1,DAIRY,1359
40,21030,Monday,5210007073,1,GROCERY DRY GOODS,4266
40,21030,Monday,7874201186,2,HOUSEHOLD CHEMICALS/SUPP,1015
40,21030,Monday,4450097751,1,PRE PACKED DELI,7554
40,21030,Monday,7518500150,1,COMM BREAD,3728
40,21030,Monday,4011,1,PRODUCE,5501
40,21030,Monday,7225003712,1,COMM BREAD,3710
40,21030,Monday,7047043333,1,DAIRY,1436
40,21030,Monday,7797508824,-1,DSD GROCERY,9254
40,21030,Monday,7047000668,1,DAIRY,1359
40,21030,Monday,7047000641,4,DAIRY,1359
40,21030,Monday,7797508824,2,DSD GROCERY,9254
40,21030,Monday,4450097649,1,PRE PACKED DELI,7554
40,21030,Monday,4150000031,1,GROCERY DRY GOODS,2302
40,21030,Monday,4135,1,PRODUCE,1214
40,21030,Monday,3120001933,2,DSD GROCERY,4639
40,21030,Monday,7047045578,1,DAIRY,1436
40,21030,Monday,7047045224,2,DAIRY,1436
40,21030,Monday,7874209964,1,BAKERY,4013
40,21030,Monday,81857000555,1,GROCERY DRY GOODS,4266
40,21030,Monday,7047044452,4,DAIRY,1351
5,21039,Monday,,1,PHARMACY RX,
7,21047,Monday,1380033605,1,FROZEN FOODS,1907
7,21047,Monday,2370001119,1,FROZEN FOODS,6300
7,21047,Monday,7874209178,1,DSD GROCERY,1108
7,21047,Monday,2370001118,1,FROZEN FOODS,6300
36,21050,Monday,7410831376,1,PERSONAL CARE,4509
36,21050,Monday,68113105393,1,PHARMACY OTC,2154
36,21050,Monday,7417037093,1,BEAUTY,2267
36,21050,Monday,7050105105,1,BEAUTY,4541
36,21050,Monday,3700080905,1,PERSONAL CARE,5414
36,21050,Monday,60538898802,1,GROCERY DRY GOODS,3303
999,21069,Monday,68805740579,1,HARDWARE,9808
999,21069,Monday,68805740512,-1,HARDWARE,9808
5,21071,Monday,,1,PHARMACY RX,
39,21074,Monday,87121700811,1,PERSONAL CARE,8101
39,21074,Monday,1200003801,1,DSD GROCERY,9501
39,21074,Monday,7617132055,1,AUTOMOTIVE,252
39,21074,Monday,2560000561,1,COMM BREAD,6154
5,21123,Monday,,1,PHARMACY RX,
7,21137,Monday,7874235186,1,DAIRY,1508
7,21137,Monday,76172007104,2,GROCERY DRY GOODS,4001
7,21137,Monday,4400003327,-1,DSD GROCERY,2758
7,21137,Monday,3800093772,1,GROCERY DRY GOODS,3600
7,21137,Monday,1380055131,1,FROZEN FOODS,6502
7,21137,Monday,4400003327,1,DSD GROCERY,2758
7,21137,Monday,6414410235,3,DSD GROCERY,2008
7,21137,Monday,7225001320,1,COMM BREAD,3726
9,21153,Monday,1132116797,3,SHEER HOSIERY,2790
30,21158,Monday,3400017612,1,"CANDY, TOBACCO, COOKIES",74
30,21158,Monday,4740011015,1,PERSONAL CARE,1403
30,21158,Monday,3400017612,2,"CANDY, TOBACCO, COOKIES",74
30,21158,Monday,88344915513,1,MENS WEAR,1900
36,21164,Monday,2270012678,1,BEAUTY,2250
36,21164,Monday,70165110612,1,PAINT AND ACCESSORIES,3524
36,21164,Monday,70165110612,1,PAINT AND ACCESSORIES,3524
8,21198,Monday,2800000824,1,DSD GROCERY,4635
8,21198,Monday,7874235186,1,DAIRY,1508
39,21228,Monday,7874211433,1,DSD GROCERY,3502
39,21228,Monday,1620033700,1,GROCERY DRY GOODS,4451
39,21228,Monday,4400003225,1,DSD GROCERY,3605
39,21228,Monday,3040077852,1,HOUSEHOLD PAPER GOODS,3006
39,21228,Monday,4900001916,1,DSD GROCERY,9546
39,21228,Monday,9518802128,1,DSD GROCERY,4644
22,21232,Monday,85612500200,1,PERSONAL CARE,606
22,21232,Monday,9600930604,1,MEDIA AND GAMING,9641
22,21232,Monday,3500076553,1,PERSONAL CARE,203
22,21232,Monday,2454386865,1,MEDIA AND GAMING,9641
22,21232,Monday,63165660320,1,PHARMACY OTC,541
22,21232,Monday,1700012158,1,PERSONAL CARE,3183
22,21232,Monday,68116817203,1,PHARMACY OTC,506
22,21232,Monday,88590992244,1,MEDIA AND GAMING,4843
22,21232,Monday,88590974989,1,ELECTRONICS,4523
22,21232,Monday,80240400449,1,HOME MANAGEMENT,8103
9,21236,Monday,3422345692,1,SPORTING GOODS,5113
43,21262,Monday,4082,1,PRODUCE,4020
43,21262,Monday,72450409126,1,PAINT AND ACCESSORIES,1021
43,21262,Monday,72450402424,3,PAINT AND ACCESSORIES,1031
43,21262,Monday,72450451801,1,PAINT AND ACCESSORIES,1021
43,21262,Monday,72450402423,1,PAINT AND ACCESSORIES,1031
43,21262,Monday,72450402423,1,PAINT AND ACCESSORIES,1031
43,21262,Monday,72450402423,-1,PAINT AND ACCESSORIES,1031
43,21262,Monday,72450409112,1,PAINT AND ACCESSORIES,1021
43,21262,Monday,7301001537,1,PHARMACY OTC,264
43,21262,Monday,72450402420,1,PAINT AND ACCESSORIES,1031
43,21262,Monday,72450402420,-1,PAINT AND ACCESSORIES,1031
43,21262,Monday,4087,1,PRODUCE,7803
43,21262,Monday,2100002946,2,GROCERY DRY GOODS,3954
43,21262,Monday,5000084808,2,DAIRY,1524
43,21262,Monday,65876136851,1,MEAT - FRESH & FROZEN,6075
43,21262,Monday,4610000114,1,DAIRY,7960
7,21278,Monday,68113107862,1,BAKERY,5017
7,21301,Monday,4667501351,1,DAIRY,1356
7,21301,Monday,3663203646,1,DAIRY,1443
7,21301,Monday,8669408890,1,BOYS WEAR,6007
7,21301,Monday,22591000000,3,MEAT - FRESH & FROZEN,6300
40,21344,Monday,2733112303,1,COMM BREAD,3706
40,21344,Monday,5087580845,1,COOK AND DINE,538
40,21344,Monday,7644011367,1,HOME MANAGEMENT,8902
40,21344,Monday,22591500000,1,MEAT - FRESH & FROZEN,3103
40,21344,Monday,22763000000,1,MEAT - FRESH & FROZEN,1039
40,21344,Monday,3686512231,1,LAWN AND GARDEN,5602
40,21344,Monday,2400016713,1,GROCERY DRY GOODS,2755
40,21344,Monday,5300000678,1,DAIRY,7958
40,21344,Monday,3760013260,2,PRE PACKED DELI,2952
40,21344,Monday,4240090778,1,GROCERY DRY GOODS,3630
40,21344,Monday,20250100000,1,MEAT - FRESH & FROZEN,6030
40,21344,Monday,2100003261,1,GROCERY DRY GOODS,2452
40,21344,Monday,3334965153,1,HORTICULTURE AND ACCESS,5401
40,21344,Monday,7341013835,2,COMM BREAD,3710
40,21344,Monday,7874209522,1,DSD GROCERY,3563
40,21344,Monday,5410722101,1,PRODUCE,3108
40,21344,Monday,4011,1,PRODUCE,5501
40,21344,Monday,2733102972,1,GROCERY DRY GOODS,4291
40,21344,Monday,2733100501,1,DAIRY,7962
3,21400,Monday,68113163352,1,FINANCIAL SERVICES,278
3,21400,Monday,68113163353,1,FINANCIAL SERVICES,277
18,21435,Monday,84325886633,1,TOYS,5312
18,21435,Monday,68113153208,1,PRODUCE,7025
18,21435,Monday,5100900273,1,PERSONAL CARE,1407
18,21435,Monday,5150006824,1,GROCERY DRY GOODS,2500
18,21435,Monday,84325882322,1,TOYS,5312
18,21435,Monday,76163520390,1,PRODUCE,3509
999,21450,Monday,3579442427,-1,SPORTING GOODS,5300
8,21460,Monday,4900000977,1,DSD GROCERY,9211
33,21531,Monday,2840008773,2,IMPULSE MERCHANDISE,801
33,21531,Monday,2840016567,2,IMPULSE MERCHANDISE,808
33,21531,Monday,3700051051,1,HOUSEHOLD CHEMICALS/SUPP,525
33,21531,Monday,7874201184,1,HOUSEHOLD CHEMICALS/SUPP,1025
33,21531,Monday,4178900105,3,GROCERY DRY GOODS,3120
33,21531,Monday,4178900125,3,GROCERY DRY GOODS,3120
40,21533,Monday,7874212423,1,FROZEN FOODS,2003
40,21533,Monday,75417783053,1,GROCERY DRY GOODS,2998
40,21533,Monday,7874208270,1,FROZEN FOODS,2003
40,21533,Monday,7794800902,1,DSD GROCERY,7950
40,21533,Monday,1410009657,1,DSD GROCERY,4001
40,21533,Monday,8000000674,1,GROCERY DRY GOODS,2901
40,21533,Monday,5050572373,1,OFFICE SUPPLIES,3732
40,21533,Monday,8000000674,3,GROCERY DRY GOODS,2901
40,21533,Monday,1600027566,1,GROCERY DRY GOODS,3600
40,21533,Monday,9733900006,1,GROCERY DRY GOODS,2995
40,21533,Monday,7225003712,2,COMM BREAD,3710
40,21533,Monday,2430004320,1,COMM BREAD,3709
40,21533,Monday,7874202406,1,GROCERY DRY GOODS,1105
40,21533,Monday,3010029835,3,DSD GROCERY,4655
40,21533,Monday,7874237467,1,DAIRY,7955
40,21533,Monday,7874235187,1,DAIRY,1508
40,21533,Monday,7874208995,1,FROZEN FOODS,1853
40,21533,Monday,4011,1,PRODUCE,5501
40,21533,Monday,60069966116,1,GROCERY DRY GOODS,4503
40,21533,Monday,60069966102,1,GROCERY DRY GOODS,4503
40,21533,Monday,69922162117,1,COMM BREAD,3729
40,21533,Monday,7639700207,1,GROCERY DRY GOODS,2995
43,21534,Monday,20108700000,1,SERVICE DELI,8014
43,21534,Monday,7535307055,1,OFFICE SUPPLIES,3515
43,21534,Monday,7164137161,1,OFFICE SUPPLIES,3618
43,21534,Monday,980012301,1,IMPULSE MERCHANDISE,115
43,21534,Monday,7535311904,1,OFFICE SUPPLIES,3522
43,21534,Monday,68113106758,1,SERVICE DELI,4010
38,21545,Monday,7874202865,1,FROZEN FOODS,1204
38,21545,Monday,7432309103,-1,COMM BREAD,3770
38,21545,Monday,7432309103,2,COMM BREAD,3770
38,21545,Monday,3800040370,1,FROZEN FOODS,2112
38,21545,Monday,7874209909,1,FROZEN FOODS,2112
38,21545,Monday,4600081151,1,GROCERY DRY GOODS,3201
38,21545,Monday,7615033230,1,DSD GROCERY,3650
19,21546,Monday,1070070259,1,IMPULSE MERCHANDISE,125
19,21546,Monday,4900001916,1,DSD GROCERY,9546
19,21546,Monday,87897100012,1,PERSONAL CARE,5230
19,21546,Monday,1380321600,1,ELECTRONICS,1156
40,21593,Monday,60538818788,1,DAIRY,7955
40,21593,Monday,7874203691,1,HOUSEHOLD PAPER GOODS,5550
40,21593,Monday,7874208830,1,HOUSEHOLD PAPER GOODS,5010
40,21593,Monday,75752800879,1,IMPULSE MERCHANDISE,808
40,21593,Monday,3620000300,1,GROCERY DRY GOODS,2401
40,21593,Monday,7874242972,1,GROCERY DRY GOODS,3943
40,21593,Monday,4178900143,3,GROCERY DRY GOODS,3120
40,21593,Monday,60538862097,1,FINANCIAL SERVICES,0
40,21593,Monday,2840005663,1,DSD GROCERY,3658
40,21593,Monday,4178900121,3,GROCERY DRY GOODS,3120
40,21593,Monday,7874212318,2,MEAT - FRESH & FROZEN,6019
40,21593,Monday,1920075352,1,HOUSEHOLD CHEMICALS/SUPP,3610
40,21593,Monday,4900000977,1,DSD GROCERY,9211
40,21593,Monday,2733100038,1,COMM BREAD,3729
40,21593,Monday,5400010183,1,HOUSEHOLD PAPER GOODS,3004
40,21593,Monday,7874211908,1,DAIRY,1353
40,21593,Monday,60538818740,1,GROCERY DRY GOODS,4403
40,21593,Monday,4190007316,1,FROZEN FOODS,1854
40,21593,Monday,4300095531,1,DSD GROCERY,4628
40,21593,Monday,7800008240,1,DSD GROCERY,9548
40,21593,Monday,6414404306,1,GROCERY DRY GOODS,3005
40,21593,Monday,2200000665,1,IMPULSE MERCHANDISE,135
40,21593,Monday,20867000000,1,SERVICE DELI,8009
40,21593,Monday,7763304547,1,COMM BREAD,3701
40,21593,Monday,4300095543,1,DSD GROCERY,4628
40,21593,Monday,7453490164,1,FROZEN FOODS,1855
40,21593,Monday,4300095544,1,DSD GROCERY,4628
40,21593,Monday,1200000129,1,DSD GROCERY,9547
40,21593,Monday,7373108103,1,DSD GROCERY,7950
40,21593,Monday,4900000764,1,DSD GROCERY,9546
40,21593,Monday,4300095544,1,DSD GROCERY,4628
40,21593,Monday,20577400000,1,SERVICE DELI,8015
40,21593,Monday,7106811012,1,FROZEN FOODS,4063
40,21593,Monday,6414404302,1,GROCERY DRY GOODS,3005
40,21593,Monday,20966500000,2,SERVICE DELI,7010
40,21593,Monday,2840019078,1,DSD GROCERY,7902
40,21593,Monday,2100065883,3,GROCERY DRY GOODS,3951
40,21593,Monday,4300095563,1,DSD GROCERY,4628
40,21593,Monday,4470000063,1,PRE PACKED DELI,7502
40,21593,Monday,3800005198,1,FROZEN FOODS,2112
40,21593,Monday,4300002822,1,DSD GROCERY,4624
40,21593,Monday,2840004747,1,DSD GROCERY,3667
40,21593,Monday,6414404551,2,GROCERY DRY GOODS,3005
40,21593,Monday,2100060464,1,DAIRY,7958
40,21593,Monday,68113132353,1,SERVICE DELI,8017
40,21593,Monday,7874235187,1,DAIRY,1508
40,21593,Monday,5190001601,1,PRE PACKED DELI,1350
40,21593,Monday,2840005661,1,DSD GROCERY,3658
40,21593,Monday,4900005010,2,DSD GROCERY,9570
40,21593,Monday,4300095543,3,DSD GROCERY,4628
40,21593,Monday,7874236939,2,GROCERY DRY GOODS,2804
40,21593,Monday,7874207810,1,FROZEN FOODS,4073
40,21593,Monday,7763304737,1,COMM BREAD,3701
40,21593,Monday,7874208911,1,DSD GROCERY,2545
40,21593,Monday,7874209648,1,DAIRY,7955
40,21593,Monday,7432309164,1,COMM BREAD,3724
40,21593,Monday,2733100609,1,DAIRY,7962
40,21593,Monday,3090001278,1,DAIRY,7955
40,21593,Monday,7874203868,2,GROCERY DRY GOODS,4451
40,21593,Monday,4087,1,PRODUCE,7803
40,21593,Monday,4300006571,1,DSD GROCERY,4624
40,21593,Monday,4300005904,2,DSD GROCERY,4628
40,21593,Monday,4300005904,1,DSD GROCERY,4628
40,21595,Monday,81632201321,1,TOYS,6215
40,21595,Monday,5000042954,1,PETS AND SUPPLIES,1436
40,21595,Monday,5000042924,1,PETS AND SUPPLIES,1436
40,21595,Monday,5000042954,1,PETS AND SUPPLIES,1436
40,21595,Monday,7874205019,1,HOUSEHOLD PAPER GOODS,265
40,21595,Monday,7225003706,1,COMM BREAD,3702
40,21595,Monday,5000058004,3,PETS AND SUPPLIES,1436
40,21595,Monday,5000058543,1,PETS AND SUPPLIES,1436
40,21595,Monday,5000058004,3,PETS AND SUPPLIES,1436
40,21595,Monday,4400000057,1,DSD GROCERY,3715
40,21595,Monday,5000057049,1,PETS AND SUPPLIES,1436
40,21595,Monday,5000042924,1,PETS AND SUPPLIES,1436
40,21595,Monday,76125378666,1,MENS WEAR,1210
40,21595,Monday,5000042914,1,PETS AND SUPPLIES,1436
40,21595,Monday,5000042914,1,PETS AND SUPPLIES,1436
40,21595,Monday,2800053970,1,"CANDY, TOBACCO, COOKIES",115
32,21643,Monday,5220000506,10,INFANT CONSUMABLE HARDLINES,3176
32,21643,Monday,5220000514,4,INFANT CONSUMABLE HARDLINES,3176
999,21645,Monday,7704335764,-1,BEAUTY,4500
999,21645,Monday,4900000977,1,DSD GROCERY,9211
999,21645,Monday,7940015246,-1,PERSONAL CARE,1
999,21645,Monday,60538862810,-1,PHARMACY OTC,1003
999,21645,Monday,20154200000,1,SERVICE DELI,8001
999,21645,Monday,3827600577,-1,PERSONAL CARE,6112
999,21645,Monday,8.90E+11,1,MENS WEAR,4626
999,21645,Monday,7940034858,-1,PERSONAL CARE,1
999,21656,Monday,60538807734,1,FINANCIAL SERVICES,285
999,21656,Monday,68113111868,1,FINANCIAL SERVICES,284
32,21669,Monday,5000021667,3,INFANT CONSUMABLE HARDLINES,723
7,21716,Monday,2010000021,3,GROCERY DRY GOODS,2919
7,21716,Monday,4011,1,PRODUCE,5501
7,21716,Monday,4103,1,PRODUCE,1209
8,21760,Monday,7874235188,1,DAIRY,1508
8,21760,Monday,2800032710,1,DSD GROCERY,4635
8,21760,Monday,2800027525,1,DSD GROCERY,4635
24,21770,Monday,2600001324,1,OFFICE SUPPLIES,6684
24,21770,Monday,5113120028,1,SPORTING GOODS,8403
24,21770,Monday,70165110614,1,FABRICS AND CRAFTS,2808
24,21770,Monday,7314924708,1,HOME MANAGEMENT,5410
24,21770,Monday,3706408838,1,PAINT AND ACCESSORIES,4301
24,21770,Monday,7675333443,1,HOME MANAGEMENT,1207
24,21770,Monday,7675333443,1,HOME MANAGEMENT,1207
24,21770,Monday,7181506328,1,OFFICE SUPPLIES,3731
24,21770,Monday,4878902237,1,COOK AND DINE,3017
24,21770,Monday,7874207072,1,BAKERY,2001
24,21770,Monday,6.96E+11,1,FABRICS AND CRAFTS,2808
24,21770,Monday,2899534121,1,FABRICS AND CRAFTS,2801
24,21770,Monday,4288741898,1,HOUSEHOLD CHEMICALS/SUPP,9101
24,21770,Monday,2704399345,1,COOK AND DINE,533
24,21770,Monday,2899597870,1,FABRICS AND CRAFTS,3609
24,21770,Monday,2899550559,1,FABRICS AND CRAFTS,2807
24,21770,Monday,5.01E+11,1,FABRICS AND CRAFTS,1309
8,21795,Monday,1204403954,1,PERSONAL CARE,5491
999,21877,Monday,5087580574,-1,COOK AND DINE,369
999,21877,Monday,7217922825,1,COOK AND DINE,371
7,21964,Monday,4133112466,1,GROCERY DRY GOODS,4290
7,21964,Monday,5480042006,2,GROCERY DRY GOODS,3815
7,21964,Monday,7432309149,1,COMM BREAD,3702
7,21964,Monday,22500500000,1,SERVICE DELI,8026
999,21994,Monday,7874208674,2,DAIRY,1505
999,21994,Monday,7874208674,-2,DAIRY,1505
999,22008,Monday,68113107941,1,FINANCIAL SERVICES,286
999,22008,Monday,60538807733,1,FINANCIAL SERVICES,287
26,22009,Monday,7169146676,1,HOME MANAGEMENT,6610
26,22009,Monday,72140400203,2,HARDWARE,381
26,22009,Monday,7314909732,1,HOME MANAGEMENT,6604
8,22020,Monday,2200000488,1,IMPULSE MERCHANDISE,135
8,22020,Monday,5020055110,1,DAIRY,1407
5,22034,Monday,1101740738,1,PHARMACY OTC,3711
5,22034,Monday,68113103938,1,PERSONAL CARE,1407
5,22034,Monday,7154901967,1,LAWN AND GARDEN,5143
5,22034,Monday,7874243436,1,GROCERY DRY GOODS,4264
5,22034,Monday,3151,1,PRODUCE,7801
5,22034,Monday,4138800462,1,PHARMACY OTC,1181
5,22034,Monday,7314912178,1,HOME MANAGEMENT,5410
5,22034,Monday,7906800369,1,PERSONAL CARE,802
5,22034,Monday,68113103642,2,PERSONAL CARE,802
5,22034,Monday,35972616915,1,PHARMACY OTC,2016
5,22034,Monday,7033071397,1,PERSONAL CARE,1403
5,22034,Monday,68113103642,-1,PERSONAL CARE,802
5,22034,Monday,60538832554,2,PHARMACY OTC,905
5,22034,Monday,88348471717,1,PERSONAL CARE,113
5,22034,Monday,4011,1,PRODUCE,5501
5,22034,Monday,68113169937,1,PHARMACY OTC,2006
8,22085,Monday,73651156168,1,AUTOMOTIVE,900
8,22085,Monday,4900000044,1,DSD GROCERY,9546
8,22085,Monday,2840042053,1,IMPULSE MERCHANDISE,808
32,22104,Monday,76705282876,1,SLEEPWEAR/FOUNDATIONS,420
32,22104,Monday,88530627133,1,SLEEPWEAR/FOUNDATIONS,1253
32,22104,Monday,2080985855,1,INFANT CONSUMABLE HARDLINES,403
32,22104,Monday,80240400449,1,HOME MANAGEMENT,8103
32,22104,Monday,3400012031,1,"CANDY, TOBACCO, COOKIES",83
32,22104,Monday,78114752774,1,INFANT APPAREL,6811
32,22104,Monday,88851067067,1,INFANT APPAREL,6641
32,22104,Monday,85649000128,1,OFFICE SUPPLIES,3689
7,22111,Monday,71785410501,4,FROZEN FOODS,9704
7,22111,Monday,71785410557,1,FROZEN FOODS,9704
7,22111,Monday,3400000221,1,IMPULSE MERCHANDISE,115
7,22111,Monday,1380044784,1,FROZEN FOODS,1901
7,22111,Monday,2100005238,1,GROCERY DRY GOODS,2351
7,22111,Monday,7457008202,1,FROZEN FOODS,9110
7,22111,Monday,7457065109,1,FROZEN FOODS,1851
3,22118,Monday,60538887953,1,FINANCIAL SERVICES,285
3,22118,Monday,68113107939,1,FINANCIAL SERVICES,200
43,22150,Monday,2840023985,1,DSD GROCERY,4402
43,22150,Monday,2840023985,-1,DSD GROCERY,4402
43,22150,Monday,7756727442,1,FROZEN FOODS,1855
43,22150,Monday,2840023987,1,DSD GROCERY,4402
43,22150,Monday,88851070186,1,INFANT APPAREL,6791
43,22150,Monday,60538862128,1,FINANCIAL SERVICES,0
43,22150,Monday,3663203646,1,DAIRY,1443
43,22150,Monday,2800051575,1,DAIRY,1506
43,22150,Monday,64541670815,1,CELEBRATION,787
43,22150,Monday,64541695256,1,CELEBRATION,2080
3,22153,Monday,68113107939,1,FINANCIAL SERVICES,200
3,22153,Monday,60538887953,1,FINANCIAL SERVICES,285
30,22206,Monday,72503320147,1,SHOES,3006
30,22206,Monday,30067629283,1,PHARMACY OTC,3705
30,22206,Monday,30067399830,1,PHARMACY OTC,3700
39,22253,Monday,2500004763,1,DAIRY,1407
39,22253,Monday,3000001320,1,GROCERY DRY GOODS,3556
39,22253,Monday,5400010060,1,HOUSEHOLD PAPER GOODS,3004
39,22253,Monday,8265750406,1,DSD GROCERY,2352
39,22253,Monday,5000000925,1,DAIRY,1307
39,22253,Monday,2500004772,1,DAIRY,1407
39,22253,Monday,3700088225,1,HOUSEHOLD PAPER GOODS,1006
39,22253,Monday,1630016567,1,DAIRY,1404
39,22253,Monday,64541699012,1,CELEBRATION,1805
39,22253,Monday,64541699560,1,CELEBRATION,1806
39,22253,Monday,2500001970,1,DAIRY,1407
39,22253,Monday,6843791127,1,IMPULSE MERCHANDISE,125
39,22253,Monday,64541699016,1,CELEBRATION,1805
8,22259,Monday,3700065491,1,PHARMACY OTC,254
8,22259,Monday,7114233416,1,DSD GROCERY,9213
27,22310,Monday,2471930533,13,HORTICULTURE AND ACCESS,8530
27,22310,Monday,2471920544,1,HORTICULTURE AND ACCESS,8005
27,22310,Monday,4830717767,1,LAWN AND GARDEN,2623
27,22310,Monday,2471930765,2,HORTICULTURE AND ACCESS,8010
27,22310,Monday,68113102667,2,HORTICULTURE AND ACCESS,7900
37,22329,Monday,3500039015,1,HOUSEHOLD CHEMICALS/SUPP,2070
37,22329,Monday,3151,1,PRODUCE,7801
37,22329,Monday,1254600608,1,IMPULSE MERCHANDISE,135
37,22329,Monday,4016,1,PRODUCE,1201
37,22329,Monday,4082,1,PRODUCE,4020
37,22329,Monday,71514151464,1,DAIRY,9114
37,22329,Monday,4073,1,PRODUCE,4171
37,22329,Monday,68113107862,3,BAKERY,5017
37,22329,Monday,3338365020,1,PRODUCE,7501
37,22329,Monday,69922162117,3,COMM BREAD,3729
37,22329,Monday,4693,1,PRODUCE,4450
37,22329,Monday,8265750406,1,DSD GROCERY,2352
37,22329,Monday,6132825602,1,HOUSEHOLD PAPER GOODS,4002
37,22329,Monday,7976503128,1,DSD GROCERY,9206
37,22329,Monday,22011800000,1,MEAT - FRESH & FROZEN,6003
37,22329,Monday,5200033777,1,DSD GROCERY,4608
37,22329,Monday,4046,1,PRODUCE,5620
37,22329,Monday,4048,1,PRODUCE,901
37,22329,Monday,6132835406,1,HOUSEHOLD PAPER GOODS,3090
37,22329,Monday,7547611200,1,DAIRY,1311
37,22329,Monday,4011,1,PRODUCE,5501
37,22329,Monday,7456200100,1,DAIRY,7962
37,22329,Monday,81547301188,1,DAIRY,7978
37,22329,Monday,7800015216,1,DSD GROCERY,2403
37,22329,Monday,3500014110,1,PERSONAL CARE,3171
37,22329,Monday,25108500000,1,MEAT - FRESH & FROZEN,6082
39,22342,Monday,68954408301,1,DAIRY,1431
39,22342,Monday,7047028102,1,DAIRY,1358
39,22342,Monday,7417042679,1,BEAUTY,2050
39,22342,Monday,3700091423,1,HOUSEHOLD CHEMICALS/SUPP,8947
39,22342,Monday,3700087501,1,HOUSEHOLD CHEMICALS/SUPP,700
39,22342,Monday,7124924104,1,PERSONAL CARE,5325
7,22426,Monday,20108700000,1,SERVICE DELI,8014
39,22437,Monday,3400010353,1,IMPULSE MERCHANDISE,125
39,22437,Monday,1070055692,1,"CANDY, TOBACCO, COOKIES",19
39,22437,Monday,1018102517,1,PERSONAL CARE,6113
39,22437,Monday,68113110121,1,PHARMACY OTC,708
39,22437,Monday,3400010354,1,IMPULSE MERCHANDISE,125
39,22437,Monday,7800002025,1,DSD GROCERY,2403
39,22437,Monday,2840033575,1,DSD GROCERY,8251
39,22437,Monday,2840033579,1,DSD GROCERY,8251
39,22437,Monday,4900002891,1,DSD GROCERY,9515
39,22437,Monday,7874204019,1,HOUSEHOLD PAPER GOODS,110
39,22437,Monday,68113163305,1,PHARMACY OTC,915
39,22437,Monday,2840006399,1,DSD GROCERY,7002
39,22437,Monday,4460030770,1,HOUSEHOLD CHEMICALS/SUPP,1025
39,22437,Monday,63216911079,1,PERSONAL CARE,6113
39,22437,Monday,2840007098,1,DSD GROCERY,9267
39,22437,Monday,4900003108,1,DSD GROCERY,3000
39,22437,Monday,1200022716,1,DSD GROCERY,1311
39,22437,Monday,3400056002,1,"CANDY, TOBACCO, COOKIES",28
25,22463,Monday,60308435064,1,PERSONAL CARE,9104
25,22463,Monday,38137001635,1,PERSONAL CARE,9107
25,22463,Monday,4393558364,1,MENS WEAR,8670
