TripType,DOW,UniqueItems,TotalQty,RtrnQty,NetQty,UniqDepts,OneItemDepts,RtrnDepts
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,3,3,0,3,3,3,0
9,Tuesday,2,3,0,3,1,0,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,2,2,0,2,1,0,0
9,Tuesday,3,3,0,3,3,3,0
9,Tuesday,3,3,0,3,3,3,0
9,Tuesday,2,2,0,2,2,2,0
9,Tuesday,2,2,0,2,1,0,0
9,Tuesday,2,2,0,2,2,2,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,2,2,0,2,2,2,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,2,2,0,2,2,2,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,2,2,0,2,2,2,0
9,Tuesday,3,3,0,3,2,1,0
9,Tuesday,2,2,0,2,1,0,0
9,Tuesday,2,3,0,3,2,2,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,3,3,0,3,2,1,0
9,Tuesday,2,2,0,2,2,2,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,3,4,0,4,2,1,0
9,Tuesday,3,3,1,2,3,3,1
9,Tuesday,2,2,1,1,1,0,1
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,3,3,0,3,2,1,0
9,Tuesday,3,3,0,3,2,1,0
9,Tuesday,3,3,0,3,2,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,2,2,0,2,2,2,0
9,Tuesday,2,2,0,2,1,0,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,3,4,1,3,2,1,1
9,Tuesday,2,2,0,2,2,2,0
9,Tuesday,2,2,0,2,1,0,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,3,3,0,3,1,0,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,2,2,0,2,2,2,0
9,Tuesday,2,2,0,2,2,2,0
9,Tuesday,2,2,1,1,1,0,1
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,2,2,0,2,2,2,0
9,Tuesday,1,2,0,2,1,1,0
9,Tuesday,3,3,0,3,2,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,2,2,0,2,2,2,0
9,Tuesday,3,3,0,3,3,3,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,3,3,0,3,2,1,0
9,Tuesday,3,3,0,3,3,3,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,2,2,0,2,2,2,0
9,Tuesday,2,3,0,3,1,0,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,2,0,2,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,3,3,0,3,1,0,0
9,Tuesday,3,3,0,3,3,3,0
9,Tuesday,3,3,0,3,3,3,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,3,3,0,3,3,3,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,3,0,3,1,1,0
9,Tuesday,2,2,0,2,2,2,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,3,3,0,3,3,3,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,3,3,0,3,1,0,0
9,Tuesday,2,2,0,2,1,0,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,3,3,1,2,2,1,1
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,2,2,0,2,1,0,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,2,5,2,3,2,2,1
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,3,3,0,3,3,3,0
9,Tuesday,3,3,0,3,3,3,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,2,2,0,2,2,2,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,3,3,0,3,3,3,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,2,2,0,2,1,0,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,4,5,0,5,4,4,0
9,Tuesday,3,3,0,3,2,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,2,1,1,1,1,1
9,Tuesday,2,2,0,2,1,0,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,3,3,0,3,2,1,0
9,Tuesday,1,2,0,2,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,2,2,0,2,1,0,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,2,2,0,2,2,2,0
9,Tuesday,3,3,0,3,3,3,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,3,3,0,3,1,0,0
9,Tuesday,3,3,0,3,3,3,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,2,2,0,2,1,0,0
9,Tuesday,2,2,0,2,1,0,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,3,3,0,3,2,1,0
9,Tuesday,3,3,0,3,3,3,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,2,2,0,2,2,2,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,2,2,0,2,2,2,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,2,2,0,2,2,2,0
9,Tuesday,1,1,0,1,1,1,0
9,Tuesday,1,1,0,1,1,1,0
9,Wednesday,1,2,0,2,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,3,3,0,3,2,1,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,3,3,0,3,2,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,2,0,2,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,3,3,0,3,2,1,0
9,Wednesday,3,3,0,3,2,1,0
9,Wednesday,3,4,0,4,2,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,3,3,0,3,2,1,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,3,3,0,3,3,3,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,3,3,0,3,1,0,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,3,3,0,3,2,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,3,3,0,3,2,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,4,4,0,4,3,2,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,3,3,0,3,2,1,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,2,3,0,3,1,0,0
9,Wednesday,1,2,0,2,1,1,0
9,Wednesday,3,3,0,3,2,1,0
9,Wednesday,1,2,0,2,1,1,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,3,0,3,2,2,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,3,3,0,3,2,1,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,3,3,0,3,2,1,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,4,4,0,4,3,2,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,5,5,0,5,4,3,0
9,Wednesday,2,2,1,1,1,0,1
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,1,3,0,3,1,1,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,3,3,0,3,1,0,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,2,0,2,1,1,0
9,Wednesday,3,3,0,3,2,1,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,2,0,2,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,2,3,0,3,2,2,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,3,3,0,3,2,1,0
9,Wednesday,3,3,0,3,2,1,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,1,2,0,2,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,3,0,3,2,2,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,3,0,3,2,2,0
9,Wednesday,2,3,0,3,2,2,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,1,3,0,3,1,1,0
9,Wednesday,3,3,0,3,1,0,0
9,Wednesday,2,3,0,3,2,2,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,4,4,0,4,3,2,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,3,3,0,3,3,3,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,3,3,0,3,1,0,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,1,2,0,2,1,1,0
9,Wednesday,2,4,1,3,1,0,1
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,3,3,0,3,1,0,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,3,3,0,3,2,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,2,0,2,1,1,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,2,3,0,3,2,2,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,3,3,0,3,2,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,5,5,1,4,4,3,1
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,3,1,2,2,2,1
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,3,3,0,3,3,3,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,3,3,0,3,2,1,0
9,Wednesday,3,3,0,3,1,0,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,2,3,0,3,1,0,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,3,3,0,3,1,0,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,3,3,0,3,3,3,0
9,Wednesday,3,3,0,3,3,3,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,3,3,0,3,3,3,0
9,Wednesday,3,3,0,3,2,1,0
9,Wednesday,3,3,0,3,3,3,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,3,3,0,3,2,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,3,3,0,3,2,1,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,2,3,0,3,2,2,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,3,3,0,3,2,1,0
9,Wednesday,3,3,0,3,2,1,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,3,3,0,3,3,3,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,3,3,0,3,2,1,0
9,Wednesday,3,3,0,3,2,1,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,3,3,0,3,2,1,0
9,Wednesday,1,2,0,2,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,3,0,3,2,2,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,3,0,3,2,2,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,2,0,2,1,0,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,3,3,0,3,2,1,0
9,Wednesday,1,3,0,3,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,2,2,0,2,2,2,0
9,Wednesday,1,1,0,1,1,1,0
9,Wednesday,3,3,0,3,1,0,0
9,Wednesday,3,3,0,3,1,0,0
9,Wednesday,2,3,1,2,1,0,1
9,Wednesday,1,1,0,1,1,1,0
9,Thursday,2,3,0,3,2,2,0
9,Thursday,2,3,0,3,1,0,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,3,3,0,3,3,3,0
9,Thursday,1,3,1,2,1,1,1
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,2,4,2,2,1,0,1
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,2,2,0,2,1,0,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,2,2,0,2,1,0,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,3,3,0,3,2,1,0
9,Thursday,1,2,0,2,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,2,0,2,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,2,2,0,2,1,0,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,2,2,0,2,1,0,0
9,Thursday,2,2,0,2,1,0,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,4,1,3,1,1,1
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,2,2,0,2,1,0,0
9,Thursday,2,2,0,2,1,0,0
9,Thursday,2,2,0,2,1,0,0
9,Thursday,2,2,0,2,1,0,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,1,2,0,2,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,2,4,0,4,2,2,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,3,3,0,3,2,1,0
9,Thursday,3,3,0,3,3,3,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,4,4,1,3,3,2,1
9,Thursday,1,1,0,1,1,1,0
9,Thursday,2,2,0,2,1,0,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,2,2,0,2,1,0,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,2,3,0,3,1,0,0
9,Thursday,2,2,0,2,1,0,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,2,0,2,1,1,0
9,Thursday,1,3,0,3,1,1,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,3,3,0,3,3,3,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,3,3,0,3,1,0,0
9,Thursday,3,3,0,3,2,1,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,3,3,0,3,3,3,0
9,Thursday,1,2,0,2,1,1,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,3,3,0,3,2,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,3,3,0,3,1,0,0
9,Thursday,4,4,1,3,4,4,1
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,3,3,0,3,2,1,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,3,0,3,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,2,2,0,2,1,0,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,2,0,2,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,2,2,0,2,1,0,0
9,Thursday,3,3,0,3,1,0,0
9,Thursday,3,3,0,3,1,0,0
9,Thursday,2,2,0,2,1,0,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,2,2,0,2,1,0,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,2,2,0,2,1,0,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,3,3,0,3,1,0,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,4,4,0,4,2,1,0
9,Thursday,3,3,0,3,3,3,0
9,Thursday,3,3,0,3,3,3,0
9,Thursday,2,2,0,2,1,0,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,2,0,2,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,3,3,0,3,2,1,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,3,3,0,3,3,3,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,3,3,0,3,2,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,2,2,0,2,1,0,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,2,3,0,3,2,2,0
9,Thursday,1,2,0,2,1,1,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,3,3,0,3,2,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,3,3,0,3,1,0,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,3,3,0,3,3,3,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,3,3,0,3,1,0,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,2,2,0,2,1,0,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,2,3,0,3,2,2,0
9,Thursday,3,3,0,3,1,0,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,3,3,0,3,3,3,0
9,Thursday,2,2,1,1,2,2,1
9,Thursday,2,2,0,2,1,0,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,3,3,0,3,1,0,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,5,5,3,2,5,5,3
9,Thursday,1,2,1,1,1,1,1
9,Thursday,1,1,0,1,1,1,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,1,1,0,1,1,1,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,3,3,0,3,1,0,0
9,Thursday,4,4,0,4,4,4,0
9,Thursday,3,3,0,3,3,3,0
9,Thursday,2,2,0,2,2,2,0
9,Thursday,2,2,0,2,1,0,0
9,Thursday,3,3,1,2,2,1,1
